Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Reaction ends, s1, 0, 0, 700000000, 0, 700078955, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 700079784, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 700079976, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 0, 1, 700000000, 0, 700080134, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 700000000, 0, 700080995, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 0, 1, 700000000, 0, 700149582, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 700150095, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 700150279, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 0, 2, 700000000, 0, 700150472, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant, 0, 2, 700000000, 0, 700150590, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 700150736, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 701792528, NO TRIGGER, 0
Reaction starts, nr_federate__s1, 0, 0, 700000000, 0, 701794801, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1, 0, 0, 700000000, 0, 701799192, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 701800706, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 702640980, NO TRIGGER, 0
Reaction starts, nr_federate__s1_0, 0, 0, 700000000, 0, 702643013, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1_0, 0, 0, 700000000, 0, 702645912, NO TRIGGER, -9223372036854775808
Reaction starts, s1, 0, 1, 700000000, 0, 702647084, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 0, 1, 700000000, 0, 702647821, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 702648926, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 702649196, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 702649441, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 703024598, NO TRIGGER, 0
Reaction starts, nr_federate__s1_1, 0, 0, 700000000, 0, 703026470, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1_1, 0, 0, 700000000, 0, 703029268, NO TRIGGER, -9223372036854775808
Reaction starts, s1, 0, 2, 700000000, 0, 703030302, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 0, 2, 700000000, 0, 703030732, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 703031611, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 703031844, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 703032064, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704200559, NO TRIGGER, 0
Reaction starts, nr_federate__s1_2, 0, 0, 700000000, 0, 704202161, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1_2, 0, 0, 700000000, 0, 704204226, NO TRIGGER, -9223372036854775808
Reaction starts, s1, 0, 3, 700000000, 0, 704205113, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 0, 3, 700000000, 0, 704205528, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704206416, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704206643, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704206848, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704207284, NO TRIGGER, 0
Reaction starts, s1, 0, 4, 700000000, 0, 704207547, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 0, 4, 700000000, 0, 704207751, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704208118, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704208296, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 0, 1, 700000000, 0, 704208534, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 700000000, 0, 704209409, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 0, 1, 700000000, 0, 704278632, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704279136, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704279360, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 0, 2, 700000000, 0, 704279621, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1, 0, 2, 700000000, 0, 704279791, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704279991, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704280302, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 0, 1, 700000000, 0, 704280556, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 700000000, 0, 704280804, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 0, 1, 700000000, 0, 704295988, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704296203, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704296382, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 0, 2, 700000000, 0, 704296569, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_0, 0, 2, 700000000, 0, 704296707, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704296911, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704297175, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 0, 1, 700000000, 0, 704297363, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 700000000, 0, 704297555, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 0, 1, 700000000, 0, 704305929, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704306254, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704306433, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 0, 2, 700000000, 0, 704306846, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_1, 0, 2, 700000000, 0, 704306986, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704307188, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704307407, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 0, 1, 700000000, 0, 704307794, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 700000000, 0, 704307985, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 0, 1, 700000000, 0, 704315085, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704315304, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 0, 704315487, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 0, 2, 700000000, 0, 704315783, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_2, 0, 2, 700000000, 0, 704315924, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 0, 704316126, NO TRIGGER, 0
Sending LTC, NO REACTOR, 0, -1, 700000000, 0, 704324779, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 700000000, 0, 704328578, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 750000000, 0, 704329746, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 700000000, 1, 712581000, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 700000000, 1, 712602474, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 1, 712603165, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 0, 2, 700000000, 1, 712603462, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 700000000, 1, 712603645, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 0, 2, 700000000, 1, 712606471, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 1, 712606697, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 1, 713608768, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 0, 2, 700000000, 1, 713609322, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 700000000, 1, 713609653, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 0, 2, 700000000, 1, 713627898, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 1, 713628279, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 1, 713628530, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 0, 2, 700000000, 1, 713628654, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 700000000, 1, 713628761, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 0, 2, 700000000, 1, 713631380, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 1, 713631480, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 1, 713631599, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 0, 2, 700000000, 1, 713631711, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 700000000, 1, 713631813, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 0, 2, 700000000, 1, 713633689, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 1, 713633792, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 700000000, 1, 713633909, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 0, 2, 700000000, 1, 713634078, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 700000000, 1, 713634165, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 0, 2, 700000000, 1, 713635964, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 700000000, 1, 713636069, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 700000000, 1, 713636390, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 750000000, 0, 713636737, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 710000000, 0, 725599333, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 710000000, 0, 725659385, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 710000000, 0, 725660453, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 0, 2, 710000000, 0, 725660726, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 710000000, 0, 725660978, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 0, 2, 710000000, 0, 725671227, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 710000000, 0, 725671544, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 710000000, 0, 726173121, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 0, 2, 710000000, 0, 726173580, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 710000000, 0, 726173798, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 0, 2, 710000000, 0, 726188381, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 710000000, 0, 726188647, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 710000000, 0, 726188864, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 0, 2, 710000000, 0, 726189034, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 710000000, 0, 726189166, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 0, 2, 710000000, 0, 726191375, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 710000000, 0, 726191461, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 710000000, 0, 726191562, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 0, 2, 710000000, 0, 726191700, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 710000000, 0, 726191758, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 0, 2, 710000000, 0, 726193439, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 710000000, 0, 726193527, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 710000000, 0, 726193626, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 0, 2, 710000000, 0, 726193844, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 710000000, 0, 726193899, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 0, 2, 710000000, 0, 726195423, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 710000000, 0, 726195510, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 710000000, 0, 726195751, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 750000000, 0, 726196166, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 710000000, 1, 743513743, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 710000000, 1, 743661481, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 710000000, 1, 743663430, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 0, 0, 384008, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 0, 0, 384459, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 1, 0, 0, 384758, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, 385389, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 1, 1, 0, 0, 397807, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 0, 0, 397930, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 0, 0, 397983, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 2, 0, 0, 398063, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant, 1, 2, 0, 0, 398108, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 0, 0, 398168, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 0, 0, 1439626, NO TRIGGER, 0
Reaction starts, nr_federate__s1, 1, 0, 0, 0, 1441133, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1, 1, 0, 0, 0, 1442152, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 0, 0, 1443386, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 0, 0, 1716168, NO TRIGGER, 0
Reaction starts, nr_federate__s1_0, 1, 0, 0, 0, 1716680, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1_0, 1, 0, 0, 0, 1717030, NO TRIGGER, -9223372036854775808
Reaction starts, s1, 1, 1, 0, 0, 1717381, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 1, 1, 0, 0, 1717554, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 0, 0, 1717745, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 0, 0, 1717807, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 0, 0, 1717875, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 0, 0, 1833962, NO TRIGGER, 0
Reaction starts, nr_federate__s1_1, 1, 0, 0, 0, 1834176, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1_1, 1, 0, 0, 0, 1834461, NO TRIGGER, -9223372036854775808
Reaction starts, s1, 1, 2, 0, 0, 1834682, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 1, 2, 0, 0, 1834837, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 0, 0, 1835134, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 0, 0, 1835218, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 0, 0, 1835272, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 0, 0, 2045266, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 0, 0, 2045702, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251471208, NO TRIGGER, 0
Reaction starts, nr_federate__s1_2, 1, 0, 250000000, 0, 251471721, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1_2, 1, 0, 250000000, 0, 251486925, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251487357, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251487545, NO TRIGGER, 0
Reaction starts, s1, 1, 4, 250000000, 0, 251487667, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 1, 4, 250000000, 0, 251487849, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251488082, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251488139, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 1, 250000000, 0, 251488272, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 250000000, 0, 251488668, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 1, 250000000, 0, 251504849, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251505015, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251505096, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 250000000, 0, 251505185, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1, 1, 2, 250000000, 0, 251505248, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251505341, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251505462, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 1, 250000000, 0, 251505611, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 250000000, 0, 251505720, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 1, 250000000, 0, 251508554, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251508650, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251508737, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 250000000, 0, 251508805, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_0, 1, 2, 250000000, 0, 251508872, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251508941, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251509035, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 1, 250000000, 0, 251509128, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 250000000, 0, 251509199, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 1, 250000000, 0, 251512096, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251512170, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251512229, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 250000000, 0, 251513413, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_1, 1, 2, 250000000, 0, 251513473, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251513565, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251513639, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 1, 250000000, 0, 251513731, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 250000000, 0, 251513808, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 1, 250000000, 0, 251516404, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251516481, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 0, 251516543, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 250000000, 0, 251516639, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_2, 1, 2, 250000000, 0, 251516703, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 0, 251516769, NO TRIGGER, 0
Sending LTC, NO REACTOR, 0, -1, 250000000, 0, 251516969, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 250000000, 0, 251518305, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 300000000, 0, 251518605, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 250000000, 1, 258033387, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 250000000, 1, 258068888, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 1, 258070314, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 2, 250000000, 1, 258070824, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 250000000, 1, 258071186, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 1, 2, 250000000, 1, 258075740, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 1, 258076105, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 1, 259691797, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 250000000, 1, 259692798, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 250000000, 1, 259693321, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 2, 250000000, 1, 259727091, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 1, 259727818, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 1, 259728241, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 250000000, 1, 259728504, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 250000000, 1, 259728693, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 2, 250000000, 1, 259733777, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 1, 259733967, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 1, 259734196, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 250000000, 1, 259734565, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 250000000, 1, 259734734, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 2, 250000000, 1, 259738247, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 1, 259738432, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 250000000, 1, 259738641, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 250000000, 1, 259738987, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 250000000, 1, 259739107, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 2, 250000000, 1, 259742320, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 250000000, 1, 259742510, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 250000000, 1, 259742986, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 300000000, 0, 259743614, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 260000000, 0, 268260153, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 260000000, 0, 268300380, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 260000000, 0, 268301172, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 2, 260000000, 0, 268301464, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 260000000, 0, 268301634, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 1, 2, 260000000, 0, 268309235, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 260000000, 0, 268309460, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 260000000, 0, 268876851, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 260000000, 0, 268877259, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 260000000, 0, 268877469, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 2, 260000000, 0, 268888288, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 260000000, 0, 268888540, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 260000000, 0, 268888686, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 260000000, 0, 268888784, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 260000000, 0, 268888857, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 2, 260000000, 0, 268890549, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 260000000, 0, 268890643, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 260000000, 0, 268890732, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 260000000, 0, 268890885, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 260000000, 0, 268890934, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 2, 260000000, 0, 268893798, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 260000000, 0, 268893907, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 260000000, 0, 268893985, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 260000000, 0, 268894112, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 260000000, 0, 268894241, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 2, 260000000, 0, 268895523, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 260000000, 0, 268895592, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 260000000, 0, 268895797, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 300000000, 0, 268896086, NO TRIGGER, 0
